Player,Runs,Mins,BF,4s,6s,SR,Inns,,Opposition,Ground,Start Date,
N Rana,8,13,10,1,0,80.00,2,,v LSG,Eden Gardens,20 May 2023,
(Kolkata Knight Riders),,,,,,,,,,,,
N Rana,9,18,11,1,0,81.81,1,,v SRH,Eden Gardens,23 Mar 2024,
(Kolkata Knight Riders),,,,,,,,,,,,
N Rana,33,41,23,4,1,143.47,1,,v MI,Eden Gardens,11 May 2024,
(Kolkata Knight Riders),,,,,,,,,,,,
S Rana,18,-,16,2,0,112.50,1,,v KKR,DY Patil,19 May 2011,
(Pune Warriors),,,,,,,,,,,,
S Rana,TDNB,-,-,-,-,-,-,,v Daredevils,Delhi,21 May 2011,
(Pune Warriors),,,,,,,,,,,,
S Rana,DNB,-,-,-,-,-,2,,v Daredevils,Sharjah,17 Apr 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,DNB,-,-,-,-,-,2,,v MI,Dubai (DICS),19 Apr 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,3,14,8,0,0,37.50,1,,v RR,Abu Dhabi,26 Apr 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,18,19,16,2,1,112.50,2,,v Kings XI,Bengaluru,9 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,15*,32,14,1,0,107.14,1,,v Daredevils,Bengaluru,13 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,1,7,2,0,0,50.00,2,,v CSK,Ranchi,18 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,12*,12,7,2,0,171.42,1,,v SRH,Hyderabad,20 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,19*,17,12,2,0,158.33,2,,v KKR,Eden Gardens,22 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
S Rana,5*,13,6,0,0,83.33,1,,v CSK,Bengaluru,24 May 2014,
(Royal Challengers Bangalore),,,,,,,,,,,,
AU Rashid,DNB,-,-,-,-,-,2,,v RR,Dubai (DICS),21 Sep 2021,
(Punjab Kings),,,,,,,,,,,,
AU Rashid,18,17,13,1,1,138.46,2,,v RR,Hyderabad,2 Apr 2023,
(Sunrisers Hyderabad),,,,,,,,,,,,
AU Rashid,4,3,3,1,0,133.33,1,,v LSG,Lucknow,7 Apr 2023,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v RCB,Hyderabad,5 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Guj Lions,Hyderabad,9 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,2,6,4,0,0,50.00,1,,v MI,Wankhede,12 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v KKR,Eden Gardens,15 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,6*,3,1,0,1,600.00,1,,v Kings XI,Hyderabad,17 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Daredevils,Hyderabad,19 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Supergiant,Pune,22 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Kings XI,Mohali,28 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v KKR,Hyderabad,30 Apr 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Daredevils,Delhi,2 May 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,3,11,4,0,0,75.00,2,,v Supergiant,Hyderabad,6 May 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v MI,Hyderabad,8 May 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Guj Lions,Kanpur,13 May 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v KKR,Bengaluru,17 May 2017,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Hyderabad,9 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,-,1,0,0,0.00,2,,v MI,Hyderabad,12 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v KKR,Eden Gardens,14 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Kings XI,Mohali,19 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,17*,-,4,1,2,425.00,2,,v CSK,Hyderabad,22 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,6,-,9,0,0,66.66,1,,v MI,Wankhede,24 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Kings XI,Hyderabad,26 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,1,-,3,0,0,33.33,1,,v RR,Jaipur,29 Apr 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Daredevils,Hyderabad,5 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,1,-,3,0,0,33.33,1,,v RCB,Hyderabad,7 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Daredevils,Delhi,10 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Pune,13 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RCB,Bengaluru,17 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,-,1,0,0,0.00,1,,v KKR,Hyderabad,19 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Wankhede,22 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,34*,-,10,2,4,340.00,1,,v KKR,Eden Gardens,25 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Wankhede,27 May 2018,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v KKR,Eden Gardens,24 Mar 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,15*,19,8,1,1,187.50,2,,v RR,Hyderabad,29 Mar 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v RCB,Hyderabad,31 Mar 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v DC,Delhi,4 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,4,1,0,0,0.00,2,,v MI,Hyderabad,6 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Kings XI,Mohali,8 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,1,1,0,0,0.00,2,,v DC,Hyderabad,14 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v CSK,Hyderabad,17 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v KKR,Hyderabad,21 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Chennai,23 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,17*,11,8,1,1,212.50,1,,v RR,Jaipur,27 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,1,7,2,0,0,50.00,1,,v Kings XI,Hyderabad,29 Apr 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0*,3,0,0,0,-,2,,v MI,Wankhede,2 May 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,1,4,2,0,0,50.00,1,,v RCB,Bengaluru,4 May 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,5,1,0,0,0.00,1,,v DC,Visakhapatnam,8 May 2019,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,6,-,5,1,0,120.00,2,,v RCB,Dubai (DICS),21 Sep 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v KKR,Abu Dhabi,26 Sep 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v DC,Abu Dhabi,29 Sep 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Dubai (DICS),2 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,3*,-,7,0,0,42.85,2,,v MI,Sharjah,4 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0*,-,0,0,0,-,1,,v Kings XI,Dubai (DICS),8 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v RR,Dubai (DICS),11 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,14,-,8,1,1,175.00,2,,v CSK,Dubai (DICS),13 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,1*,-,2,0,0,50.00,2,,v KKR,Abu Dhabi,18 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Dubai (DICS),22 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,-,1,0,0,0.00,2,,v Kings XI,Dubai (DICS),24 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v DC,Dubai (DICS),27 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RCB,Sharjah,31 Oct 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v MI,Sharjah,3 Nov 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RCB,Abu Dhabi,6 Nov 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,11,-,7,1,1,157.14,2,,v DC,Abu Dhabi,8 Nov 2020,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v KKR,Chennai,11 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,17,12,9,1,1,188.88,2,,v RCB,Chennai,14 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,4,1,0,0,0.00,2,,v MI,Chennai,17 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Punjab Kings,Chennai,21 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,2,1,0,0,0.00,2,,v DC,Chennai,25 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Delhi,28 Apr 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,0,7,2,0,0,0.00,2,,v RR,Delhi,2 May 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,22,22,19,2,1,115.78,1,,v DC,Dubai (DICS),22 Sep 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,3,12,4,0,0,75.00,2,,v Punjab Kings,Sharjah,25 Sep 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Dubai (DICS),27 Sep 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,17*,16,13,2,0,130.76,1,,v CSK,Sharjah,30 Sep 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,8,11,6,1,0,133.33,1,,v KKR,Dubai (DICS),3 Oct 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,7*,12,9,1,0,77.77,1,,v RCB,Abu Dhabi,6 Oct 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,9,7,5,2,0,180.00,2,,v MI,Abu Dhabi,8 Oct 2021,
(Sunrisers Hyderabad),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v LSG,Wankhede,28 Mar 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0*,1,1,0,0,0.00,1,,v DC,Pune,2 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Punjab Kings,Brabourne,8 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,2,1,0,0,0.00,1,,v SRH,DY Patil,11 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v RR,DY Patil,14 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,40,37,21,2,3,190.47,2,,v CSK,Pune,17 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,3,2,0,0,0.00,1,,v KKR,DY Patil,23 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,31*,24,11,0,4,281.81,2,,v SRH,Wankhede,27 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RCB,Brabourne,30 Apr 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,2,1,0,0,0.00,1,,v Punjab Kings,DY Patil,3 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,1*,5,1,0,0,100.00,2,,v MI,Brabourne,6 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v LSG,Pune,10 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v CSK,Wankhede,15 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,19*,15,6,1,2,316.66,1,,v RCB,Wankhede,19 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Eden Gardens,24 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Ahmedabad,29 May 2022,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,10*,-,3,1,1,333.33,2,,v CSK,Ahmedabad,31 Mar 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v DC,Delhi,4 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v KKR,Ahmedabad,9 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v Punjab Kings,Mohali,13 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,1,4,1,0,0,100.00,1,,v RR,Ahmedabad,16 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v LSG,Lucknow,22 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,2*,2,1,0,0,200.00,1,,v MI,Ahmedabad,25 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v KKR,Eden Gardens,29 Apr 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,3*,3,2,0,0,150.00,2,,v DC,Ahmedabad,2 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RR,Jaipur,5 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v LSG,Ahmedabad,7 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,79*,44,32,3,10,246.87,2,,v MI,Wankhede,12 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,2,1,0,0,0.00,1,,v SRH,Ahmedabad,15 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v RCB,Bengaluru,21 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,30,26,16,3,2,187.50,2,,v CSK,Chennai,23 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,5*,6,2,1,0,250.00,1,,v MI,Ahmedabad,26 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,2,2,0,0,0.00,1,,v CSK,Ahmedabad,28 May 2023,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,4*,4,3,0,0,133.33,1,,v MI,Ahmedabad,24 Mar 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,1,2,2,0,0,50.00,2,,v CSK,Chennai,26 Mar 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,2,,v SRH,Ahmedabad,31 Mar 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v Punjab Kings,Ahmedabad,4 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,0,2,3,0,0,0.00,2,,v LSG,Lucknow,7 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,24*,21,11,4,0,218.18,2,,v RR,Jaipur,10 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,31,34,24,2,1,129.16,1,,v DC,Ahmedabad,17 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,3,4,3,0,0,100.00,2,,v Punjab Kings,Mullanpur,21 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,21*,28,11,3,1,190.90,2,,v DC,Delhi,24 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v RCB,Ahmedabad,28 Apr 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,18,21,14,2,1,128.57,1,,v RCB,Bengaluru,4 May 2024,
(Gujarat Titans),,,,,,,,,,,,
Rashid Khan,DNB,-,-,-,-,-,1,,v CSK,Ahmedabad,10 May 2024,
(Gujarat Titans),,,,,,,,,,,,
Rasikh Salam,5*,-,4,0,0,125.00,2,,v DC,Wankhede,24 Mar 2019,
(Mumbai Indians),,,,,,,,,,,,
Rasikh Salam,DNB,-,-,-,-,-,2,,v MI,Pune,6 Apr 2022,
(Kolkata Knight Riders),,,,,,,,,,,,
Rasikh Salam,7,21,6,1,0,116.66,2,,v DC,Brabourne,10 Apr 2022,
(Kolkata Knight Riders),,,,,,,,,,,,
Rasikh Salam,sub,-,-,-,-,-,1,,v CSK,Visakhapatnam,31 Mar 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,1,5,5,0,0,20.00,2,,v KKR,Visakhapatnam,3 Apr 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,sub,-,-,-,-,-,1,,v GT,Delhi,24 Apr 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,sub,-,-,-,-,-,1,,v MI,Delhi,27 Apr 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,8,21,10,1,0,80.00,1,,v KKR,Eden Gardens,29 Apr 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,9,11,3,2,0,300.00,1,,v RR,Delhi,7 May 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,10,16,12,1,0,83.33,2,,v RCB,Bengaluru,12 May 2024,
(Delhi Capitals),,,,,,,,,,,,
Rasikh Salam,DNB,-,-,-,-,-,1,,v LSG,Delhi,14 May 2024,
(Delhi Capitals),,,,,,,,,,,,
AS Raut,21*,-,13,1,2,161.53,1,,v KKR,Cape Town,23 Apr 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,1,-,4,0,0,25.00,2,,v Kings XI,Cape Town,26 Apr 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,36*,56,23,4,0,156.52,2,,v Chargers,Gqeberha,2 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,1*,-,1,0,0,100.00,1,,v Kings XI,Durban,5 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,2,,v RCB,Centurion,7 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,7,-,5,0,1,140.00,1,,v CSK,Kimberley,9 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,1,-,2,0,0,50.00,2,,v Chargers,Kimberley,11 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,1,,v MI,Durban,14 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,11,-,13,0,0,84.61,2,,v Daredevils,Bloemfontein,17 May 2009,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,2*,-,4,0,0,50.00,2,,v CSK,Chennai,3 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,0,-,3,0,0,0.00,1,,v Chargers,Nagpur,5 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,2,,v Kings XI,Jaipur,7 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,20*,-,17,0,2,117.64,2,,v MI,Jaipur,11 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,32*,-,20,3,1,160.00,1,,v RCB,Jaipur,14 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,2,-,4,0,0,50.00,1,,v KKR,Eden Gardens,17 Apr 2010,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,2,,v Chargers,Hyderabad,9 Apr 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,2,,v Daredevils,Jaipur,12 Apr 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,DNB,-,-,-,-,-,1,,v KKR,Jaipur,15 Apr 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,11,-,15,1,0,73.33,1,,v KKR,Eden Gardens,17 Apr 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,25,-,21,3,0,119.04,2,,v Kings XI,Mohali,21 Apr 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,19,-,14,1,1,135.71,2,,v CSK,Jaipur,9 May 2011,
(Rajasthan Royals),,,,,,,,,,,,
AS Raut,5*,-,8,0,0,62.50,1,,v RCB,Jaipur,11 May 2011,
(Rajasthan Royals),,,,,,,,,,,,
R Ravindra,37,33,15,3,3,246.66,2,,v RCB,Chennai,22 Mar 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,46,29,20,6,3,230.00,1,,v GT,Chennai,26 Mar 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,2,15,12,0,0,16.66,2,,v DC,Visakhapatnam,31 Mar 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,12,14,9,2,0,133.33,1,,v SRH,Hyderabad,5 Apr 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,15,18,8,3,0,187.50,2,,v KKR,Chennai,8 Apr 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,21,37,16,2,1,131.25,1,,v MI,Wankhede,14 Apr 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,0,5,1,0,0,0.00,1,,v LSG,Lucknow,19 Apr 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,1,5,2,0,0,50.00,2,,v GT,Ahmedabad,10 May 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,27,17,18,1,2,150.00,2,,v RR,Chennai,12 May 2024,
(Chennai Super Kings),,,,,,,,,,,,
R Ravindra,61,63,37,5,3,164.86,2,,v RCB,Bengaluru,18 May 2024,
(Chennai Super Kings),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v DC,Dubai (DICS),20 Sep 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v RCB,Dubai (DICS),24 Sep 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v RR,Sharjah,27 Sep 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,1,-,5,0,0,20.00,2,,v MI,Abu Dhabi,1 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v CSK,Dubai (DICS),4 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,6*,-,7,1,0,85.71,2,,v SRH,Dubai (DICS),8 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v KKR,Abu Dhabi,10 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v RCB,Sharjah,15 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v MI,Dubai (DICS),18 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v DC,Dubai (DICS),20 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,0*,-,0,0,0,-,1,,v SRH,Dubai (DICS),24 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v KKR,Sharjah,26 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v RR,Abu Dhabi,30 Oct 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v CSK,Abu Dhabi,1 Nov 2020,
(Kings XI Punjab),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,2,,v MI,Chennai,23 Apr 2021,
(Punjab Kings),,,,,,,,,,,,
Ravi Bishnoi,1,5,4,0,0,25.00,1,,v KKR,Ahmedabad,26 Apr 2021,
(Punjab Kings),,,,,,,,,,,,
Ravi Bishnoi,DNB,-,-,-,-,-,1,,v RCB,Ahmedabad,30 Apr 2021,
(Punjab Kings),,,,,,,,,,,,
